nu			f_nu
1.01435376461e+15 2.95082635516e-15
1.01458720018e+15 2.95224195457e-15
1.01482108674e+15 2.94971413706e-15
1.01505473748e+15 2.95258535171e-15
1.01528849583e+15 2.950788628e-15
1.01552236187e+15 2.9498667842e-15
1.01575599152e+15 2.94836434102e-15
1.01599007301e+15 2.95035378437e-15
1.01622391793e+15 2.95103302023e-15
1.01645787052e+15 2.95127441559e-15
1.01669193086e+15 2.94846211151e-15
1.01692609902e+15 2.95248018636e-15
1.01716037508e+15 2.94908713907e-15
1.0173947591e+15 2.94613175311e-15
1.01762890573e+15 2.95014453966e-15
1.01786316017e+15 2.94719151218e-15
1.01809752248e+15 2.94424026594e-15
1.01833199273e+15 2.94476818858e-15
1.01856657101e+15 2.94514986399e-15
1.01880125739e+15 2.94176654969e-15
1.01903570556e+15 2.93968963326e-15
1.01927026165e+15 2.94224167946e-15
1.01950527245e+15 2.93727142993e-15
1.01974004478e+15 2.93432969904e-15
1.01997457825e+15 2.9318250127e-15
1.0202095668e+15 2.93206251445e-15
1.02044466365e+15 2.93128882119e-15
1.02067952138e+15 2.93066112814e-15
1.02091448724e+15 2.92873565007e-15
1.0211495613e+15 2.92479371553e-15
1.02138509163e+15 2.92790977632e-15
1.02162003434e+15 2.92296426348e-15
1.02185543347e+15 2.9223371932e-15
1.02209059264e+15 2.92199941732e-15
1.0223262087e+15 2.91547729958e-15
1.02256158462e+15 2.91413526954e-15
1.02279706895e+15 2.91293717731e-15
1.02303231266e+15 2.90886999246e-15
1.02326801388e+15 2.90623860886e-15
1.02350382373e+15 2.90188755699e-15
1.02373939269e+15 2.8945309125e-15
1.02397507012e+15 2.88718011812e-15
1.02421085609e+15 2.87997840457e-15
1.02444675067e+15 2.88208823896e-15
1.02468275393e+15 2.87890048661e-15
1.02491851556e+15 2.87686099958e-15
1.02515473626e+15 2.87381972627e-15
1.02539071516e+15 2.8610648864e-15
1.02562680272e+15 2.85746247055e-15
1.02586299902e+15 2.84857991146e-15
1.02609930413e+15 2.84098897805e-15
1.02633571813e+15 2.83953765846e-15
1.02657188958e+15 2.83480950115e-15
1.02680852142e+15 2.83464313753e-15
1.02704491054e+15 2.82792557718e-15
1.02728140851e+15 2.8260541415e-15
1.02751801544e+15 2.82276040913e-15
1.02775473137e+15 2.81520141539e-15
1.0279912039e+15 2.81404856356e-15
1.02822778528e+15 2.81289587883e-15
1.0284648284e+15 2.81387218487e-15
1.02870162785e+15 2.81101503638e-15
1.02893853637e+15 2.80830154376e-15
1.02917555403e+15 2.80771746734e-15
1.02941232744e+15 2.8085528513e-15
1.02964956345e+15 2.8062667289e-15
1.02988655504e+15 2.8071002275e-15
1.03012365575e+15 2.80651613658e-15
1.03036086565e+15 2.80310113366e-15
1.03059818482e+15 2.80973223544e-15
1.03083561334e+15 2.81310419325e-15
1.03107315129e+15 2.80728554349e-15
1.03131044395e+15 2.81051439989e-15
1.03154784586e+15 2.81091534537e-15
1.03178535709e+15 2.80976251763e-15
1.03202297772e+15 2.81284202897e-15
1.03226070782e+15 2.81549478785e-15
1.03249854747e+15 2.8215268263e-15
1.03273614099e+15 2.82220100891e-15
1.0329741998e+15 2.8203371015e-15
1.03321201231e+15 2.82368362683e-15
1.03344993433e+15 2.82519729442e-15
1.03368796596e+15 2.82909918075e-15
1.03392610726e+15 2.8293421825e-15
1.03416400156e+15 2.83014796744e-15
1.03440236228e+15 2.83726924414e-15
1.03464047582e+15 2.8397531547e-15
1.03487869902e+15 2.84181299211e-15
1.03511703194e+15 2.83896197008e-15
1.03535511709e+15 2.84424424504e-15
1.03559366952e+15 2.84797767784e-15
1.03583233191e+15 2.84974625128e-15
1.03607074627e+15 2.85473361965e-15
1.0363092704e+15 2.85509853393e-15
1.03654790438e+15 2.85853875941e-15
1.03678664829e+15 2.85973844464e-15
1.0370255022e+15 2.86191411756e-15
1.0372641073e+15 2.86520606018e-15
1.03750318128e+15 2.86863166536e-15
1.03774200628e+15 2.86996236199e-15
1.03798094125e+15 2.87561410507e-15
1.03821998627e+15 2.87638096529e-15
1.03845914142e+15 2.87491693867e-15
1.03869840678e+15 2.87902394281e-15
1.03893742237e+15 2.88131863413e-15
1.0391769082e+15 2.88402571032e-15
1.03941614409e+15 2.88742673767e-15
1.03965549015e+15 2.88776552666e-15
1.03989494646e+15 2.88629680525e-15
1.04013415223e+15 2.89427440949e-15
1.04037382912e+15 2.89432918939e-15
1.04061361648e+15 2.89715805276e-15
1.04085315303e+15 2.89929195542e-15
1.04109279989e+15 2.90142297287e-15
1.04133255712e+15 2.90687657635e-15
1.04157206293e+15 2.90803283379e-15
1.04181204098e+15 2.90904664969e-15
1.04205212964e+15 2.91005860558e-15
1.04229196661e+15 2.91618805899e-15
1.042531914e+15 2.92106676192e-15
1.04277197189e+15 2.92179467635e-15
1.04301250324e+15 2.92390011063e-15
1.0432524195e+15 2.92752531231e-15
1.04349280936e+15 2.93100622242e-15
1.04373294665e+15 2.93048522057e-15
1.04397355804e+15 2.93313253177e-15
1.04421391668e+15 2.93508952512e-15
1.04445438602e+15 2.93745698651e-15
1.04469460209e+15 2.94120009129e-15
1.0449352929e+15 2.94232222683e-15
1.04517609464e+15 2.94605572876e-15
1.04541664284e+15 2.94744973707e-15
1.04565730179e+15 2.95021570104e-15
1.04589807156e+15 2.9554505574e-15
1.04613895224e+15 2.96177798254e-15
1.0463799439e+15 2.96343289619e-15
1.04662104662e+15 2.96988610055e-15
1.04686189491e+15 2.96851971266e-15
1.0471032198e+15 2.97372940108e-15
1.04734429008e+15 2.97646986904e-15
1.04758547139e+15 2.98180819783e-15
1.0478267638e+15 2.99015134207e-15
1.04806780099e+15 2.99274293232e-15
1.04830931568e+15 2.99642287907e-15
1.04855057495e+15 3.00174050173e-15
1.0487919453e+15 3.00800845882e-15
1.04903379387e+15 3.00593898989e-15
1.04927538677e+15 3.00591964445e-15
1.04951672355e+15 3.01640493294e-15
1.04975853896e+15 3.0171969483e-15
1.05000009807e+15 3.02671150631e-15
1.0502421363e+15 3.0319913931e-15
1.05048391805e+15 3.03168511456e-15
1.05072581114e+15 3.04063260859e-15
1.05096781567e+15 3.0442656406e-15
1.05120993169e+15 3.04871017614e-15
1.05145179053e+15 3.05206453285e-15
1.05169412962e+15 3.05853711295e-15
1.05193621134e+15 3.06799210702e-15
1.05217840453e+15 3.06956569944e-15
1.05242070927e+15 3.07412131961e-15
1.05266312563e+15 3.07867176756e-15
1.0529056537e+15 3.08104853348e-15
1.05314792358e+15 3.08694650599e-15
1.05339067511e+15 3.0893153117e-15
1.05363316828e+15 3.09330726174e-15
1.05387577311e+15 3.09770040227e-15
1.0541184897e+15 3.10141241213e-15
1.0543613181e+15 3.10484970135e-15
1.05460388743e+15 3.10625858592e-15
1.05484693955e+15 3.11590005051e-15
1.0550897324e+15 3.12283440949e-15
1.05533263704e+15 3.12584902455e-15
1.05557565355e+15 3.13223105147e-15
1.055818782e+15 3.13941491723e-15
1.05606202248e+15 3.14995924446e-15
1.05630537507e+15 3.15322116454e-15
1.05654846747e+15 3.15876948319e-15
1.05679167179e+15 3.1637735452e-15
1.0570349881e+15 3.17038569806e-15
1.05727841648e+15 3.1756466241e-15
1.05752195701e+15 3.18237956053e-15
1.05776560976e+15 3.18870241524e-15
1.05800900142e+15 3.1942153196e-15
1.05825287868e+15 3.19810988954e-15
1.05849649466e+15 3.20642754551e-15
1.05874022283e+15 3.21406631534e-15
1.05898406327e+15 3.22638635117e-15
1.05922801605e+15 3.23293550453e-15
1.05947170683e+15 3.23961374393e-15
1.05971588437e+15 3.24614872148e-15
1.05995979971e+15 3.25842950636e-15
1.06020382737e+15 3.26682145287e-15
1.06044796741e+15 3.27654074569e-15
1.06069221992e+15 3.28625004814e-15
1.06093658497e+15 3.29234519089e-15
1.06118106264e+15 3.30590554896e-15
1.06142527721e+15 3.32492267613e-15
1.06166960422e+15 3.33858910457e-15
1.06191404372e+15 3.35464025511e-15
1.06215859582e+15 3.37680188515e-15
1.06240326058e+15 3.39414973121e-15
1.06264803807e+15 3.41214581176e-15
1.06289255155e+15 3.43039265482e-15
1.06313755459e+15 3.45526596358e-15
1.06338229342e+15 3.47839034761e-15
1.06362714496e+15 3.50122671582e-15
1.06387210928e+15 3.5288200281e-15
1.06411718646e+15 3.55386567858e-15
1.06436199869e+15 3.58419487408e-15
1.06460730166e+15 3.61038282978e-15
1.06485233948e+15 3.64423354871e-15
1.06509749014e+15 3.67593280754e-15
1.06534275369e+15 3.70429207064e-15
1.06558813023e+15 3.73500589653e-15
1.06583361983e+15 3.76449987372e-15
1.06607884346e+15 3.8001817359e-15
1.06632455923e+15 3.83450541671e-15
1.06657000885e+15 3.8705160582e-15
1.06681557149e+15 3.90371989437e-15
1.06706162703e+15 3.93622932313e-15
1.06730703614e+15 3.97609952082e-15
1.06755293832e+15 4.0027450975e-15
1.06779895383e+15 4.03028729869e-15
1.06804470225e+15 4.055829976e-15
1.06829056381e+15 4.08345436384e-15
1.0685365386e+15 4.10776213498e-15
1.06878262668e+15 4.12744249145e-15
1.06902882813e+15 4.15209944844e-15
1.06927514304e+15 4.16569359573e-15
1.06952118993e+15 4.17533626811e-15
1.06976773181e+15 4.17997662101e-15
1.07001400547e+15 4.18671407405e-15
1.07026039255e+15 4.18675421297e-15
1.07050689312e+15 4.18128628818e-15
1.07075350727e+15 4.17529786268e-15
1.07099985246e+15 4.17822399961e-15
1.07124669381e+15 4.17250169987e-15
1.07149326601e+15 4.15945757359e-15
1.07173995174e+15 4.14733980174e-15
1.07198675108e+15 4.12869436317e-15
1.07223366412e+15 4.1032689066e-15
1.07248069093e+15 4.07525296606e-15
1.07272744774e+15 4.04282506585e-15
1.07297470214e+15 4.00689908845e-15
1.07322168635e+15 3.97192093005e-15
1.0734687843e+15 3.93671292212e-15
1.07371599605e+15 3.89827784186e-15
1.07396332169e+15 3.86052825673e-15
1.07421037639e+15 3.82424725082e-15
1.07445792986e+15 3.78265956326e-15
1.07470559746e+15 3.74592229431e-15
1.07495299383e+15 3.71208099666e-15
1.07520050412e+15 3.67943939233e-15
1.07544812841e+15 3.64422847236e-15
1.07569586679e+15 3.61190551363e-15
1.07594333318e+15 3.58272870941e-15
1.07619129979e+15 3.54838583723e-15
1.07643899421e+15 3.52185624502e-15
1.07668680268e+15 3.49483150267e-15
1.07693472527e+15 3.46575770209e-15
1.07718276206e+15 3.44137126676e-15
1.07743091313e+15 3.41726505687e-15
1.07767917856e+15 3.39227435556e-15
1.07792717085e+15 3.37079946715e-15
1.07817566506e+15 3.34843608385e-15
1.07842349799e+15 3.32764735827e-15
1.07867222112e+15 3.30506404375e-15
1.07892028241e+15 3.28276337463e-15
1.0791688463e+15 3.26525339503e-15
1.07941752474e+15 3.24711372426e-15
1.07966592898e+15 3.23337454648e-15
1.07991444759e+15 3.22016233268e-15
1.08016346981e+15 3.20399704953e-15
1.08041221754e+15 3.1972444129e-15
1.08066069032e+15 3.17686136562e-15
1.08090966714e+15 3.1678106009e-15
1.08115875871e+15 3.15683904944e-15
1.08140757502e+15 3.14446557019e-15
1.08165689615e+15 3.13492551571e-15
1.08190555138e+15 3.12385740377e-15
1.08215471159e+15 3.11472079534e-15
1.08240398658e+15 3.10366792725e-15
1.08265337644e+15 3.09775170557e-15
1.08290249009e+15 3.08735772245e-15
1.08315210974e+15 3.08273317324e-15
1.08340145298e+15 3.07452986518e-15
1.08365091104e+15 3.06735673399e-15
1.08390048401e+15 3.05942188169e-15
1.08415017196e+15 3.05341085251e-15
1.08439958272e+15 3.04548998452e-15
1.0846495007e+15 3.03872267227e-15
1.08489914129e+15 3.03834563306e-15
1.08514889682e+15 3.0368195984e-15
1.08539916033e+15 3.02789456484e-15
1.08564914616e+15 3.02101865996e-15
1.08589885384e+15 3.02039395176e-15
1.08614906992e+15 3.01225227966e-15
1.08639900765e+15 3.01544938058e-15
1.08664945431e+15 3.01711345048e-15
1.0868996224e+15 3.00911102188e-15
1.08714990572e+15 3.00187777177e-15
1.08740030432e+15 2.99922473354e-15
1.0876504237e+15 2.99962362745e-15
1.08790105295e+15 2.98960890483e-15
1.08815179773e+15 2.98848505001e-15
1.08840226298e+15 2.98533407516e-15
1.08865284355e+15 2.97888883883e-15
1.08890353953e+15 2.97903797855e-15
1.089154351e+15 2.97310632053e-15
1.08940527804e+15 2.97034423772e-15
1.08965592467e+15 2.96366304347e-15
1.0899070829e+15 2.95609950366e-15
1.09015796052e+15 2.95448623306e-15
1.09040895365e+15 2.94819784096e-15
1.09066006239e+15 2.94570363637e-15
1.09091128681e+15 2.94194826103e-15
1.09116262699e+15 2.93907877222e-15
1.09141368568e+15 2.93078924522e-15
1.09166525744e+15 2.92653880338e-15
1.0919165475e+15 2.92481388844e-15
1.09216795328e+15 2.91943671423e-15
1.09241947485e+15 2.91104184976e-15
1.0926711123e+15 2.90718426967e-15
1.09292246727e+15 2.90081565793e-15
1.09317433652e+15 2.89558144974e-15
1.09342592309e+15 2.89638555426e-15
1.09367802447e+15 2.89580411928e-15
1.09392984296e+15 2.88743986107e-15
1.09418177744e+15 2.8807138773e-15
1.09443342844e+15 2.87813484557e-15
1.09468559496e+15 2.87555517233e-15
1.0949378777e+15 2.8692171751e-15
1.09518987665e+15 2.86952542587e-15
1.09544199164e+15 2.86770389716e-15
1.09569422272e+15 2.86100215874e-15
1.09594656998e+15 2.85805854743e-15
1.09619903351e+15 2.85149063667e-15
1.09645161338e+15 2.84992708187e-15
1.09670390847e+15 2.84736676117e-15
1.0969563197e+15 2.84355923801e-15
1.0972092487e+15 2.84387089445e-15
1.09746189262e+15 2.84006667736e-15
1.09771465292e+15 2.83514282319e-15
1.09796752967e+15 2.83670364638e-15
1.09822012065e+15 2.83016662826e-15
1.09847323036e+15 2.82288553077e-15
1.0987260541e+15 2.81200286689e-15
1.09897899424e+15 2.8066031955e-15
1.09923205086e+15 2.80307283552e-15
1.09948522406e+15 2.80016629256e-15
1.0997385139e+15 2.79452837867e-15
1.09999192047e+15 2.79460691743e-15
1.10024504006e+15 2.79108706446e-15
1.10049827616e+15 2.78694924893e-15
1.10075203303e+15 2.78454839223e-15
1.1010055026e+15 2.77756480528e-15
1.10125868439e+15 2.7745533326e-15
1.10151238737e+15 2.77191321583e-15
1.10176620727e+15 2.76630398785e-15
1.10201973907e+15 2.76280432624e-15
1.10227379287e+15 2.75794467883e-15
1.10252755837e+15 2.75432672294e-15
1.10278144073e+15 2.75157606985e-15
1.10303544004e+15 2.75080295958e-15
1.10328955639e+15 2.74225322078e-15
1.10354338363e+15 2.74136200596e-15
1.1037973277e+15 2.73331804056e-15
1.10405179525e+15 2.72934636462e-15
1.10430597338e+15 2.72796687294e-15
1.10456026858e+15 2.72387843742e-15
1.10481468092e+15 2.71942361359e-15
1.10506921048e+15 2.7164484914e-15
1.10532344982e+15 2.71433812059e-15
1.10557821388e+15 2.71161220175e-15
1.10583268751e+15 2.70618681432e-15
1.10608727831e+15 2.69855493825e-15
1.10634198637e+15 2.69424363512e-15
1.10659681175e+15 2.69263482782e-15
1.10685175456e+15 2.68648886458e-15
1.10710640602e+15 2.6840272763e-15
1.10736158371e+15 2.68082994036e-15
1.10761646984e+15 2.67273773797e-15
1.10787147333e+15 2.66844706225e-15
1.10812659427e+15 2.66746322663e-15
1.10838183273e+15 2.66696866591e-15
1.1086371888e+15 2.65767185496e-15
1.10889225239e+15 2.65608280309e-15
1.10914784373e+15 2.6538817282e-15
1.10940314238e+15 2.65327082918e-15
1.10965855858e+15 2.64985311857e-15
1.10991409241e+15 2.64619377778e-15
1.11016974397e+15 2.64241505386e-15
1.11042551332e+15 2.63876082363e-15
1.11068098906e+15 2.63754704245e-15
1.11093699406e+15 2.63706204097e-15
1.11119270523e+15 2.63426655971e-15
1.11144853415e+15 2.63305400872e-15
1.1117044809e+15 2.63062599328e-15
1.11196054555e+15 2.62576900922e-15
1.11221672819e+15 2.62528830897e-15
1.11247261608e+15 2.62468775732e-15
1.11272903476e+15 2.6243276781e-15
1.11298515846e+15 2.62603105339e-15
1.11324140011e+15 2.62179132035e-15
1.11349817334e+15 2.61694679711e-15
1.11375423752e+15 2.61101964264e-15
1.11401083345e+15 2.60884838969e-15
1.1142671335e+15 2.60813243353e-15
1.11452396584e+15 2.60934972976e-15
1.11478050208e+15 2.60814892702e-15
1.11503715644e+15 2.60682755193e-15
1.11529434392e+15 2.6032095592e-15
1.11555081986e+15 2.59996015404e-15
1.11580782909e+15 2.60165893403e-15
1.11606495676e+15 2.60202843253e-15
1.11632178729e+15 2.59685244628e-15
1.11657873605e+15 2.5936086415e-15
1.11683621919e+15 2.59000368875e-15
1.11709340485e+15 2.59049690486e-15
1.11735070898e+15 2.58785977479e-15
1.11760771504e+15 2.58715087233e-15
1.11786525619e+15 2.58860415627e-15
1.11812249903e+15 2.58861501655e-15
1.11838027751e+15 2.59018476821e-15
1.11863775747e+15 2.58587065331e-15
1.11889535602e+15 2.58492015569e-15
1.11915307323e+15 2.58336990385e-15
1.11941049121e+15 2.58613881213e-15
1.11966844581e+15 2.58806346238e-15
1.11992610095e+15 2.58591438952e-15
1.12018429326e+15 2.58412376388e-15
1.1204421859e+15 2.58556740571e-15
1.12070019731e+15 2.58341998277e-15
1.12095832757e+15 2.58079541383e-15
1.12121615744e+15 2.57972813427e-15
1.12147452547e+15 2.5802121377e-15
1.12173301259e+15 2.58188897627e-15
1.121991199e+15 2.57891052312e-15
1.12224950428e+15 2.57831999928e-15
1.12250792852e+15 2.5772522176e-15
1.12276647181e+15 2.57570783718e-15
1.12302513422e+15 2.57690417951e-15
1.12328349496e+15 2.57417086338e-15
1.12354239568e+15 2.57119926492e-15
1.1238009945e+15 2.5644244324e-15
1.12405971239e+15 2.56264951049e-15
1.12431854944e+15 2.56099426945e-15
1.12457750571e+15 2.55589433581e-15
1.1248365813e+15 2.55732965902e-15
1.12509577628e+15 2.55092880864e-15
1.12535466831e+15 2.55106031456e-15
1.12561367952e+15 2.54941206435e-15
1.1258732328e+15 2.54349539536e-15
1.12613248279e+15 2.53900702563e-15
1.1263918522e+15 2.54056163217e-15
1.12665091771e+15 2.53702599603e-15
1.12691052602e+15 2.53479237268e-15
1.12716983019e+15 2.53409929893e-15
1.12742967772e+15 2.53234029313e-15
1.12768922089e+15 2.53412857156e-15
1.12794888359e+15 2.53248956196e-15
1.1282086659e+15 2.5291986479e-15
1.1284685679e+15 2.53169142395e-15
1.1287281647e+15 2.52687104887e-15
1.12898830613e+15 2.52606034139e-15
1.12924814214e+15 2.52866843895e-15
1.12950809777e+15 2.52891789358e-15
1.12976859888e+15 2.53081245621e-15
1.13002836827e+15 2.5302373483e-15
1.13028868329e+15 2.5289544031e-15
1.13054911828e+15 2.53366714969e-15
1.13080924677e+15 2.53402912159e-15
1.13106992172e+15 2.53732421766e-15
1.13133028996e+15 2.53733038416e-15
1.1315907781e+15 2.54191195458e-15
1.13185138621e+15 2.54167982061e-15
1.1321121144e+15 2.53992309116e-15
1.13237296273e+15 2.54461189664e-15
1.13263350337e+15 2.54824339258e-15
1.13289459205e+15 2.54929329343e-15
1.13315537281e+15 2.55233259833e-15
1.13341627367e+15 2.55571917857e-15
1.13367729469e+15 2.55898492143e-15
1.13393843596e+15 2.56283111092e-15
1.13419926846e+15 2.56574048661e-15
1.13446065029e+15 2.5699286339e-15
1.13472172312e+15 2.57026320851e-15
1.13498334584e+15 2.57491033504e-15
1.13524465933e+15 2.5795543105e-15
1.13550609318e+15 2.58209563163e-15
1.13576764746e+15 2.58346901754e-15
1.13602889178e+15 2.58484227557e-15
1.136290687e+15 2.59307733229e-15
1.13655217201e+15 2.59374536465e-15
1.13681420849e+15 2.59627019984e-15
1.13707593454e+15 2.60030457537e-15
1.13733778113e+15 2.60363747452e-15
1.13759974834e+15 2.60708257958e-15
1.13786140439e+15 2.61064171331e-15
1.1381236129e+15 2.61419476085e-15
1.13838551002e+15 2.61716597876e-15
1.13864796016e+15 2.61897275285e-15
1.13891009868e+15 2.61857814276e-15
1.13917235792e+15 2.62073027213e-15
1.13943473797e+15 2.62299531559e-15
1.13969723892e+15 2.6245633852e-15
1.13995942737e+15 2.62636241702e-15
1.14022217016e+15 2.63046834342e-15
1.14048460022e+15 2.63122169085e-15
1.1407471511e+15 2.63151165812e-15
1.1410098229e+15 2.63122347412e-15
1.1412726157e+15 2.63093471876e-15
1.14153552957e+15 2.63156781893e-15
1.1417985646e+15 2.62989449428e-15
1.14206128582e+15 2.62937584812e-15
1.14232412796e+15 2.63081429535e-15
1.14258752658e+15 2.63374476114e-15
1.14285061103e+15 2.6282759131e-15
1.14311381666e+15 2.62925043234e-15
1.14337670748e+15 2.63160441151e-15
1.14364015552e+15 2.63142603655e-15
1.14390372499e+15 2.62963941847e-15
1.1441669793e+15 2.62544536993e-15
1.14443035481e+15 2.62882591581e-15
1.1446938516e+15 2.62807446931e-15
1.14495746976e+15 2.62915672127e-15
1.14522120936e+15 2.62691483216e-15
1.14548507049e+15 2.62524671974e-15
1.14574905324e+15 2.62323593771e-15
1.14601271961e+15 2.62546113093e-15
1.14627650736e+15 2.62459595206e-15
1.14654041657e+15 2.62293064331e-15
1.14680444733e+15 2.61852412359e-15
1.14706859972e+15 2.61823179929e-15
1.14733287383e+15 2.617596488e-15
1.14759683044e+15 2.61707702072e-15
1.14786134803e+15 2.6176955565e-15
1.14812554789e+15 2.61398332115e-15
1.1483903093e+15 2.60992987887e-15
1.14865431264e+15 2.61123562805e-15
1.14891887769e+15 2.6095778676e-15
1.14918356465e+15 2.61031005124e-15
1.14944837359e+15 2.60853886132e-15
1.14971286369e+15 2.6024510511e-15
1.14997747552e+15 2.60602543167e-15
1.15024265052e+15 2.60368834994e-15
1.15050750631e+15 2.60033298117e-15
1.1507724841e+15 2.60117788478e-15
1.15103714204e+15 2.60111592043e-15
1.15130236388e+15 2.59844401781e-15
1.15156770797e+15 2.59554714314e-15
1.15183273185e+15 2.59446611852e-15
1.15209787775e+15 2.59338526449e-15
1.15236314575e+15 2.59592527621e-15
1.15262853593e+15 2.59201573067e-15
1.15289404837e+15 2.5907089389e-15
1.15315968317e+15 2.5895155167e-15
